,AUFNR_Order,KTEXT_OrderDescr,ILART_MaintenanceActivityTypeID,GSTRP_BasicStartDateID,GLTRP_BasicFinishDateID,ActualCost,FLOC_STRNO_FunctionalLocation,FLOC_PLTXT_FunctionalLocationDescr,FLOC_EARTX_TechnicalObjectTypeDescr,FLOC_STORT_LocationDescr
9809,58264622,LX INSP - LX5956.13.063Km Byellee Rd,C50,20240129,20240129,258.85,LX005956,LX5956.13.062KM Byellee Road,Public LX,Callemondah
9810,58264021,CP - KABRA KA9B CPts - 1Y,C50,20240129,20240129,161.62,CP000146,15.491KM CATCHPOINT KA9B KABRA,Catchpoints,Gracemere
9811,58264069,LX INSP - LX7010.71.310KM Privt Cattle X,C50,20240129,20240129,80.83,LX007010,LX7010.71.305KM Private Cattle Crossing,Private LX,Memooloo-Starlee
9812,58264064,LX INSP - LX6952.53.090KM Struan Rd,C50,20240129,20240129,727.38,LX006952,LX6952.53.09KM Struan Road,Public LX,Memooloo-Starlee
9813,57085102,DO DN 11AB RPLC BROKEN BOLTS 140.749KM,C10,20240129,20240129,1093.89,TO000689,140.749KM 11A/B TURNOUT DINGO,Electrical Turnout,Dingo
9814,58264277,WLK INSP. - THRU RD 229-259B Pts - 1Y,C50,20240129,20240129,161.62,BW-01YR,THRU RD 229-259B Pts,Yard Track,
9815,58264266,WLK INSP. - ARR RD5 PROV SHED-293B - 1Y,C50,20240129,20240129,161.62,BW-13YR,ARR RD5 PROV SHED-293A Pts,Yard Track,
9816,58264466,TO DET. - GA T/O 14.584 #12A/B - 1Y,C50,20240129,20240129,504.02,TO000471,14.477KM 12A/B TURNOUT PRAGUELANDS,Electrical Turnout,Praguelands
9817,58264823,PLAN PTRL GA - HAY PT ARRIVAL RD - 1M,C50,20240129,20240129,607.25,GA-01BA,ARRIVAL RD HAY PT BLOOP 2,Unloading Facility,Hay Point
9818,58264268,WLK INSP. - CLINTON APP. 234-283 - 1Y,C50,20240129,20240129,323.28,BW-17YR,CLINTON APPROACH 234-283 Pts,Yard Track,
9819,58272697,HTD INSP - HAY POINT BL 1 AR - 28D,C50,20240129,20240129,242.45,GA-02BA,ARRIVAL RD HAY PT BLOOP 1,Unloading Facility,
9820,57082559,Bajool Up - 10AB - C23,C23,20240129,20240129,5011.0,TO000836,604.707KM 10A/B TURNOUT BAJOOL,Electrical Turnout,Bajool
9821,58264469,TO DET. - GA T/O 17.348 #JB7A/B - 1Y,C50,20240129,20240129,336.0,TO000353,17.341KM 7A/B TURNOUT JILALAN,Electrical Turnout,Jilalan
9822,58264070,LX INSP - LX6964.80.425Km Privt Cattle X,C50,20240129,20240129,80.83,LX006964,LX6964.80.425KM Private Cattle Crossing,Private LX,Memooloo-Starlee
9823,58264566,Ultrasonic T/O Test GA-02BA HP AR1,C50,20240129,20240129,3118.78,GA-02BA,ARRIVAL RD HAY PT BLOOP 1,Unloading Facility,
9824,58264623,LX INSP - LX5959.15.790KM Private Acc Rd,C50,20240129,20240129,250.65,LX005959,LX5959.15.766KM Private Access Road,Private LX,Byellee-Stowe
9825,58264465,TO DET. - GA T/O 14.365 #8C/D - 1Y,C50,20240129,20240129,672.04,TO000470,14.455KM 8C/D TURNOUT PRAGUELANDS,Electrical Turnout,Praguelands
9826,58264683,TO DET. -  STOWE ER1B Pts - 1Y,C50,20240129,20240129,565.73,TO000971,25.404KM ER1.2B TURNOUT STOWE,Manual Turnout,Stowe
9827,58264680,TO DET. -  CALLEMONDAH GE288A/B Pts - 1Y,C50,20240129,20240129,1750.0,TO000947,12.014KM 288A/B TURNOUT CALLEMON-BYELLEE,Electrical Turnout,Callemondah
9828,58264675,TO DET. -  BYELLEE BE9A Pts - 1Y,C50,20240129,20240129,1448.54,TO000948,13.924KM 9A TURNOUT CALLEMONDAH-BYELLEE,Electrical Turnout,Callemondah
9829,58258769,WLK INSP. - 8 RD/5STR JN40A-JN103B - 4Y,C50,20240129,20240129,484.92,GA-09YR,8 RD/5STR JN40A PTS-JN103B PTS,Yard Track,
9830,58258772,WLK INSP. - CONNECT TK 69A/B XOVER - 4Y,C50,20240129,20240129,568.69,GA-22CT,CONNECT TK 69A/B XOVER,Connecting Track,
9831,57087298,Mindi - South Walker Up C57,C57,20240129,20240129,5844.21,,,,
9832,58264685,TO DET. -  STOWE SE7A Pts - 1Y,C50,20240129,20240129,401.07,TO000958,26.305KM 7A TURNOUT STOWE,Electrical Turnout,Stowe
9833,58264684,TO DET. -  STOWE SE12A Pts - 1Y,C50,20240129,20240129,559.66,TO000957,24.368KM 12A TURNOUT STOWE,Electrical Turnout,Stowe
9834,58264681,TO DET. -  PARANA PA45A/B Pts - 1Y,C50,20240129,20240129,161.62,TO000960,0.727KM 45A/B TURNOUT S GLADSTONE-PARANA,Electrical Turnout,South Gladstone
9835,58264485,TO DET. - GA T/O 23.500 #JB12C/D - 1Y,C50,20240129,20240129,510.39,TO000345,23.493KM 12C/D TURNOUT JILALAN,Electrical Turnout,Jilalan
9836,58264625,LX INSP - LX5962.19.995Km Gehrke Rd,C50,20240129,20240129,169.83,LX005962,LX5962.20.004KM Gehrke Road,Public LX,Byellee-Stowe
9837,58264210,Ultrasonic T/O Test BW-10ML,C50,20240129,20240129,0.0,BW-10ML,YAN YAN- GORDONSTONE MINE,Loading Facility,
9838,58258770,WLK INSP. - CNCT TK NIP04-YN45B PTS - 4Y,C50,20240129,20240129,346.99,GA-01CT,CONNECT TK NIP04-YN45B PTS,Connecting Track,Yukan
9839,58264483,TO DET. - GA T/O 22.635 #JB11C/D - 1Y,C50,20240129,20240129,672.04,TO000346,22.637KM 11C/D TURNOUT JILALAN,Electrical Turnout,Jilalan
9840,58264637,LX INSP - LX5975.39.370KM Private Acc Rd,C50,20240129,20240129,589.08,LX005975,LX5975.39.385KM Private Access Road,Private LX,Graham-Stirrat
9841,58264629,LX INSP - LX6090.10.354K CalleYard AccRd,C50,20240129,20240129,169.83,LX006090,LX6090.10.357KM Calle Yard Access Road,Private LX,Callemondah
9842,58272695,HTD INSP - HAY POINT BL 2 AR - 28D,C50,20240129,20240129,565.73,GA-01BA,ARRIVAL RD HAY PT BLOOP 2,Unloading Facility,Hay Point
9843,58264628,LX INSP - LX5969.29.828Km Hooke Rd,C50,20240129,20240129,169.83,LX005969,LX5969.29.838KM Hooke Road,Public LX,Graham-Stirrat
9844,58264479,TO DET. - GA T/O 20.275 #JB10C/D - 1Y,C50,20240129,20240129,336.0,TO000347,20.276KM 10C/D TURNOUT JILALAN,Electrical Turnout,Jilalan
9845,58264632,LX INSP - LX5970.30.454KM Private Acc Rd,C50,20240129,20240129,169.83,LX005970,LX5970.30.482KM Private Access Road,Private LX,Graham-Stirrat
9846,58264633,LX INSP - LX5971.31.636KM Schilling Rd,C50,20240129,20240129,89.03,LX005971,LX5971.31.643KM Schilling Lane,Public LX,Graham-Stirrat
9847,58264509,TO DET. - JY T/O 22.156 #106A/B - 1Y,C50,20240129,20240129,510.39,TO000118,22.148KM 106B TURNOUT JILALAN,Electrical Turnout,Jilalan
9848,58264149,TO DET. - KABRA KA110A/B Pts - 1Y,C50,20240129,20240129,161.62,TO000744,18.39KM 110A/B TURNOUT KABRA,Electrical Turnout,Kabra
9849,57087420,RHS Excess Veg - Cut & Poision,C67,20240129,20240129,0.0,CU101614,Culvert 0.650km MMMM Ditch,Culverts,Fishermans Landing
9850,58264463,TO DET. - DA T/O 8.216 #12C/D ARR RD -1Y,C50,20240129,20240129,404.09,TO000553,8.217KM 12C/D TURNOUT DALRYMPLE BAY,Electrical Turnout,Dalrymple
9851,57084623,Wycarbah-Westwood Down - C19 (SR),C19,20240129,20240130,15829.43,,,,
9852,58264513,TO DET. - JY T/O 22.815 #10C/D - 1Y,C50,20240129,20240129,161.62,TO000547,22.803KM 10C/D TURNOUT JILALAN,Electrical Turnout,Jilalan
9853,58264499,TO DET. - JILALAN JN11A/B Pts - 1Y,C50,20240129,20240129,510.39,TO000434,22.164KM 11A/B TURNOUT JILALAN,Electrical Turnout,Jilalan
9854,57081624,Replace solar Panels,T40,20240129,20240204,1234.82,LX006953-18,MO (MAR)TK Solar Array 3,Solar,Memooloo
9855,58264564,Ultrasonic T/O Test GA-01ML PS-JB DN RD,C50,20240129,20240129,6307.67,,,,
9856,58264491,TO DET. - GA T/O 28.695 #10B/C - 1Y,C50,20240129,20240129,336.0,TO000339,28.695KM 10B/C TURNOUT YUKAN,Electrical Turnout,Yukan
9857,57081623,Replace solar Panels,T40,20240129,20240204,558.97,LX006953-17,MO (MAR)TK Solar Array 2,Solar,Memooloo
9858,58264567,Ultrasonic T/O Test GA-02ML PS-JB UP RD,C50,20240129,20240129,6563.71,,,,
9859,57081622,Replace solar Panels,T40,20240129,20240204,3695.5,LX006953-16,MO (MAR)TK Solar Array 1,Solar,Memooloo
9860,57084640,Mindi - South Walker C19,C57,20240129,20240129,15705.69,,,,
9861,58264712,CURVE INSPECTION NL-01ML,C50,20240129,20240129,1616.37,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
9862,58264211,Ultrasonic T/O Test BW-11ML,C50,20240129,20240129,1089.0,BW-11ML,MACKENZIE JCT-ENSHAM MINE,Loading Facility,
9863,58264563,Ultrasonic T/O Test GA-01BD HP DP2,C50,20240129,20240129,669.92,GA-01BD,DEPARTURE RD HAY PT BLOOP 2,Unloading Facility,
9864,58261395,CURVE INSPECTION NL-01ML,C50,20240129,20240129,520.5,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
9865,57087430,Bridge 630.670km MERD Gavial Creek,B04,20240129,20240129,0.0,BR101493,Bridge 630.670km MERD Gavial Creek,Bridges,Midgee-Rocklands
9866,58272699,HTD INSP - DALRYMPLE BAY BL 3 AR - 28D,C50,20240129,20240129,404.09,GA-03BA,ARRIVAL RD DAL BAY BLOOP 3,Unloading Facility,Dalrymple
9867,58274006,Jilalan A - Lub. Service - GA-01ML,C50,20240129,20240129,0.0,,,,
9868,58264216,Ultrasonic T/O Test BW-19SD,C50,20240129,20240129,0.0,BW-19SD,FAIRHILL BOS,Siding,
9869,58264704,TO DET. -   GLADSTONE  GED2 Pts - 1Y,C50,20240129,20240129,161.62,TO001050,528.7KM D2 TURNOUT GLADSTONE,Manual Turnout,Gladstone
9870,58264471,TO DET. - GA T/O 17.442 #JB46A/B - 1Y,C50,20240129,20240129,161.62,TO000438,17.441KM 46A/B TURNOUT JILALAN,Electrical Turnout,Jilalan
9871,58264703,TO DET. -   GLADSTONE  GED1 Pts - 1Y,C50,20240129,20240129,727.38,TO001049,528.64KM D1 TURNOUT GLADSTONE,Manual Turnout,Gladstone
9872,58264472,TO DET. - GA T/O 17.493 #JB47A/B - 1Y,C50,20240129,20240129,672.04,TO000566,17.493KM 47A/B TURNOUT JILALAN,Electrical Turnout,Jilalan
9873,57082562,Bajool Up - 9AB - C23,C23,20240129,20240129,7810.62,TO000572,605.565KM 9A TURNOUT BAJOOL,Electrical Turnout,Bajool
9874,58272702,HTD INSP - DALRYMPLE BAY BL 1 DR - 28D,C50,20240129,20240129,433.75,GA-04BD,DEPARTURE RD DAL BAY BLOOP 1,Unloading Facility,Dalrymple
9875,58264217,Ultrasonic T/O Test BW-21SD,C50,20240129,20240129,0.0,BW-21SD,YAN YAN BOS,Siding,
9876,57087424,Install hand rail,C67,20240129,20240129,0.0,CU100559,Culvert 85.720km EGAN Drain,Culverts,Aroona-Edungalba
9877,58264816,PLAN PTRL 3GA - GOONYELLA - 1M,C50,20240129,20240129,404.09,GA-01BA,ARRIVAL RD HAY PT BLOOP 2,Unloading Facility,Hay Point
9878,58258768,WLK INSP. - 7 RD JN43A -JN70A PTS - 4Y,C50,20240129,20240129,484.92,GA-08YR,7 RD JN43A PTS-JN70A PTS,Yard Track,
9879,58264271,WLK INSP. - DEP RD3 220-254 Pts - 1Y,C50,20240129,20240129,161.62,BW-05YR,DEP RD3 220-254 Pts,Yard Track,
9880,58264713,CURVE INSPECTION NL-01ML,C50,20240129,20240129,1387.98,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
9881,58264470,TO DET. - GA T/O 17.422 #JB7C/D - 1Y,C50,20240129,20240129,323.28,TO000569,17.421KM 7C/D TURNOUT JILALAN,Electrical Turnout,Jilalan
9882,58264199,TO DET. -  CALLEMONDAH CH233B Pts - 1Y,C50,20240129,20240129,161.62,TO001181,0.608KM 233B TURNOUT CALLEMONDAH,Electrical Turnout,Clinton
9883,58251942,Apparatus Case - D Svc,T46,20240129,20240204,1046.89,ST006880-09,Sirius Rd CT Loc,Housing,Starlee
9884,58264270,WLK INSP. - DEP RD1 226-256 Pts - 1Y,C50,20240129,20240129,404.09,BW-02YR,DEP RD1 226-256 Pts,Yard Track,
9885,58264572,Ultrasonic T/O Test GA-04BD DL DR4,C50,20240129,20240129,369.99,GA-04BD,DEPARTURE RD DAL BAY BLOOP 1,Unloading Facility,Dalrymple
9886,58264219,Ultrasonic T/O Test BW-24SD,C50,20240129,20240129,0.0,BW-24SD,GORDONSTONE BOS,Siding,
9887,58264512,TO DET. - JY T/O 22.742 #10A/B - 1Y,C50,20240129,20240129,242.45,TO000562,22.736KM 10A/B TURNOUT JILALAN,Electrical Turnout,Jilalan
9888,57082557,Bajool Up - 12AB - C23,C23,20240129,20240129,9159.6,TO000922,603.562KM 12A/B TURNOUT BAJOOL,Electrical Turnout,Bajool
9889,58264511,TO DET. - JY T/O 22.722 #237C/D - 1Y,C50,20240129,20240129,1020.78,TO000561,22.715KM 237B/C TURNOUT JILALAN,Electrical Turnout,Jilalan
9890,57087296,Macarther - Coppabella Up C19 - TSR,C19,20240130,20240130,10957.61,,,,
9891,58245295,MERIDIAN CANAMP RM6 2D W/INST - A Svc,T46,20240130,20240130,0.0,ST007165-01,MacArthur Weighbridge (ME),Electronic Weighbrid,MacArthur
9892,57086914,Raglan-Marmor UP - C19,C19,20240130,20240130,12176.48,,,,
9893,57081993,Epala Down 12AB - C23,C23,20240130,20240130,7568.06,TO000906,575.852KM 12A/B TURNOUT EPALA,Electrical Turnout,Epala
9894,57080871,MR-DE DCP TEST (20M) 96-96.100KM,C50,20240130,20240130,4502.52,MA-01ML,STH GLADSTONE-MOURA,Main Line,
9895,57082306,Epala Down 7CD - C23,C23,20240130,20240130,5253.55,TO000907,577.736KM 7C/D TURNOUT EPALA,Electrical Turnout,Epala
9896,57081943,Raglan - Marmor Down - C19 VDR,C19,20240130,20240130,4280.39,,,,
9897,57087401,Carborough Downs - Mallawa Down C19- TSR,C19,20240130,20240130,12905.85,,,,
9898,58252413,Equipment Room - E Svc,T40,20240130,20240421,0.0,ST005650-02,CH Clinton Junction SER,Housing,Clinton
9899,57085252,MR-DE 20M LIFT AND PACK 100.060KM,C53,20240130,20240130,0.0,MA-01ML,STH GLADSTONE-MOURA,Main Line,
9900,57084250,Jilalan Up C02,C02,20240130,20240130,0.0,,,,
9901,57084919,MR PLOOP 20M LIFT&PACK 90.510KM,C53,20240130,20240130,5951.4,MA-06PL,MT RAINBOW PLOOP,Passing Loop,
9902,57083558,Raglan Down - 12CD - C23,C23,20240130,20240130,5255.01,TO000908,583.981KM 12C/D TURNOUT RAGLAN,Electrical Turnout,Raglan
9903,80115129,C13 Turnout B/U Westwood 7BC,C13,20240130,20240201,107745.86,TO000670,47.505KM 7B/C TURNOUT WESTWOOD,Electrical Turnout,Westwood
9904,57082274,Raglan Down 8AB - C23,C23,20240130,20240130,9150.51,TO000909,586.15KM 8A/B TURNOUT RAGLAN,Electrical Turnout,Raglan
9905,57084848,WAY DN Replace switch tip 12CD,C10,20240130,20240130,5115.32,TO000641,115.075KM 12C/D TURNOUT WALLAROO,Electrical Turnout,Wallaroo
9906,57084414,BP DEP CUT/POISON ALL LEUCAENA 2.560KM,C44,20240131,20240131,2095.58,MA-06CR,BARNEY POINT BRANCH (DEP RDS),Corridor Objects,
9907,57082211,BP DEP RD SLASH VEGETATION 1.195-4.000,C44,20240131,20240131,5390.0,MA-06CR,BARNEY POINT BRANCH (DEP RDS),Corridor Objects,
9908,57081994,Ambrose Down 12CD - C23,C23,20240131,20240131,6593.45,TO000905,570.232KM 12C/D TURNOUT AMBROSE,Electrical Turnout,Ambrose
9909,57084409,BN-MM 20M MANUAL SPOT TAMP 178.370KM,C53,20240131,20240131,0.0,MA-01ML,STH GLADSTONE-MOURA,Main Line,
9910,57084887,BL UP RPLC CLIPS/SPACERS 603.950-606.180,C43,20240131,20240131,6773.21,,,,
9911,57083128,Daly Bay Arrival RD 2 C19,C19,20240131,20240131,2313.53,GA-05BA,ARRIVAL RD DAL BAY BLOOP 2,Unloading Facility,Dalrymple
9912,58246195,Meridian CANAMP RM6 Weigh Inst - A Svc,T46,20240131,20240131,0.0,ST004700-15,German Creek Weighbridge,Electronic Weighbrid,German Creek
9913,57086539,Jilalan Bypass Up C02,C02,20240131,20240131,4261.75,,,,
9914,57085137,WD WH DN LIFT/PACK 43.518km,C53,20240131,20240131,1091.22,,,,
9915,57085138,WD WH UP LIFT/PACK 43.518-43.528km,C53,20240131,20240131,1091.22,,,,
9916,57085720,MTM FORK 33M HAND TAMP CATCH POINTS 0.07,C53,20240131,20240131,1298.47,BW-01FK,MT MILLER FORK,Fork,
9917,57081750,DA-CE SLASH/POISON CORRIDOR 0-14.581,C44,20240131,20240131,17593.66,MA-07CR,CALLIDE BALLOON,Corridor Objects,
9918,57084257,ST-CE 20M MANUAL SPOT TAMP 60.800KM,C53,20240131,20240131,0.0,MA-01ML,STH GLADSTONE-MOURA,Main Line,
9919,57084408,BN-MM 20M MANUAL SPOT TAMP 178.240KM,C53,20240131,20240131,0.0,MA-01ML,STH GLADSTONE-MOURA,Main Line,
9920,57085545,Daly Bay ARR1 C02,C02,20240131,20240131,1947.52,GA-04BA,ARRIVAL RD DAL BAY BLOOP 1,Unloading Facility,Dalrymple
9921,57068217,DA-CE Grade Fire Breaks & access roads,C44,20240131,20240131,38834.38,MA-07CR,CALLIDE BALLOON,Corridor Objects,
9922,57084303,BN-MM 20M MANUAL SPOT TAMP 175.100KM,C53,20240131,20240131,0.0,MA-01ML,STH GLADSTONE-MOURA,Main Line,
9923,58253365,Railweight 8200 Pit Weigher Instr Svc A,T46,20240131,20240131,0.0,ST004960-01,Norwich Park Weighbridge,Electronic Weighbrid,Norwich Park
9924,57084406,BN-MM 60M MANUAL SPOT TAMP 175.390KM,C53,20240131,20240131,0.0,MA-01ML,STH GLADSTONE-MOURA,Main Line,
9925,57084407,BN-MM 20M MANUAL SPOT TAMP 177.810KM,C53,20240131,20240131,0.0,MA-01ML,STH GLADSTONE-MOURA,Main Line,
9926,58274019,Blackwater Lub. Service Pack - BW-01CR,C50,20240131,20240212,471.41,,,,
9927,57079871,C57 FADED STOP SIGN LHS 2.205km,C57,20240131,20240131,1754.3,LX020102,LX20102.2.205KM Private Access Road,Private LX,Boorgoon
9928,57087025,Daly Bay Arr 3 - C19,C19,20240131,20240131,0.0,GA-03BA,ARRIVAL RD DAL BAY BLOOP 3,Unloading Facility,Dalrymple
9929,57082507,Ambrose Up - 11CD - C23 - VDR,C23,20240131,20240131,4766.97,TO000851,570.111KM 11C/D TURNOUT AMBROSE,Electrical Turnout,Ambrose
9930,57085296,Daly Bay Arr RD C19,C19,20240131,20240131,3408.44,GA-03BA,ARRIVAL RD DAL BAY BLOOP 3,Unloading Facility,Dalrymple
9931,57081744,ED-DA GRADE ACCESS ROAD/FIRE BREAKS 0-16,C44,20240131,20240131,23033.13,MA-02CR,CALLIDE VALLEY BRANCH SOUTH,Corridor Objects,
9932,57079870,C57 FADED STOP SIGN L<(>&<)>RHS LX020103,C57,20240131,20240131,593.45,LX020103,LX20103.3.842KM Mine Maintenance Road,Private LX,Boorgoon
9933,57084509,MTM ER1.3A PC Weld/Grind Wheel Burns,C10,20240131,20240131,5135.83,TO000879,0.451KM ER1.3A TURNOUT MT MILLER,Manual Turnout,Fishermans Landing
9934,57087376,AOO - CSV 75.495KM MST,C53,20240131,20240131,4081.9,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
9935,57077170,C01 BW WINDAH UP.,C50,20240131,20240131,0.0,,,,
9936,58242010,Doors Open Detector - A Svc,T46,20240131,20240131,0.0,ST005070-04,SAJ-TLO Doors Open Detector,Loadout Alarm System,Saraji
9937,57081748,MR-BA SLASH/POISON VEGE 93.200-186.500,C44,20240131,20240131,5390.0,MA-01CR,MOURA SHORT LINE,Corridor Objects,
9938,57079860,C57 FADED STOP SIGN RHS LX005567 2.330km,C57,20240131,20240131,254.4,LX005567,LX5567.2.33KM Mine and Maintenance,Private LX,Boorgoon
9939,57082552,Ambrose Up - 12AB - C23 - VDR,C23,20240131,20240131,4766.97,TO000850,570.334KM 12A/B TURNOUT AMBROSE,Electrical Turnout,Ambrose
9940,57081741,ED-DA SLASH AND POISON CORRIDOR 0-16.420,C44,20240131,20240131,5390.0,MA-02CR,CALLIDE VALLEY BRANCH SOUTH,Corridor Objects,
9941,58222349,Doors Open Detector - A Svc,T46,20240131,20240131,0.0,ST008860-21,DL Unloader AR1 Doors Open Detector,Loadout Alarm System,Dalrymple
9942,57082544,Ambrose Up - C19 - VDR,C19,20240131,20240131,8419.94,,,,
9943,57080756,MTM RHS RMV SCRAP RAIL 538.050-538.150KM,C51,20240131,20240131,7465.31,,,,
9944,57081995,Ambrose Down 11AB - C23,C23,20240131,20240131,7689.34,TO000904,570.21KM 11A/B TURNOUT AMBROSE,Electrical Turnout,Ambrose
9945,57065831,BLK-ARM Replace Sign 19.503km,C57,20240131,20240131,3171.54,LX003281,LX3281.19.503KM Quarry Access Road,Private LX,Armuna-Buckley
9946,57086620,Daly Bay Arr RD3 C19,C19,20240131,20240131,2070.25,GA-03BA,ARRIVAL RD DAL BAY BLOOP 3,Unloading Facility,Dalrymple
9947,58222350,Doors Open Detector - A Svc,T46,20240131,20240131,0.0,ST008860-22,DL Unloader AR2 Doors Open Detector,Loadout Alarm System,Dalrymple
9948,58274060,Blackwater Lub. Service Pack - BW-03CR,C50,20240131,20240212,3973.17,,,,
9949,58222351,Doors Open Detector - A Svc,T46,20240131,20240131,0.0,ST008860-23,DL Unloader AR3 Doors Open Detector,Loadout Alarm System,Dalrymple
9950,57087026,Daly Bay Arr 1 - C19,C19,20240131,20240131,4261.03,GA-04BA,ARRIVAL RD DAL BAY BLOOP 1,Unloading Facility,Dalrymple
9951,57084412,ED-DA 100M MANUAL SPOT TAMP 2.350KM,C53,20240131,20240131,0.0,MA-02ML,EARLSFIELD-DAKENBA,Main Line,
9952,57085549,Daly Bay ARR 1 C02,C02,20240131,20240131,1826.23,GA-04BA,ARRIVAL RD DAL BAY BLOOP 1,Unloading Facility,Dalrymple
9953,57084062,Wycarbah - Westwood Up - C19 SA2,C19,20240131,20240319,18424.18,,,,
9954,58242001,Doors Open Detector - A Svc,T46,20240131,20240131,0.0,ST007180-04,Isaac Plains Loadout Doors Open Detector,Loadout Alarm System,Isaac Plains
9955,57079503,BE-MR VEGETATION CONTROL 14KM - 92KM,C44,20240131,20240131,5390.0,MA-01CR,MOURA SHORT LINE,Corridor Objects,
9956,58264813,PLAN PATROL - FISHERMAN'S LDG LOOP - 1M,C50,20240201,20240201,148.23,BW-02BL,FISHERMAN'S LANDING BLOOP,Unloading Facility,
9957,58264388,LX INSP - LX3631.126.350KM Pvt Acc Rd,C50,20240201,20240201,520.5,LX003631,LX3631.126.342KM Private Access Road,Private LX,Middlemount Junction-Norwich Park
9958,58264663,PLAN PATROL - BARALABA - 6M,C50,20240201,20240201,155.57,MA-16ML,BARALABA,Main Line,
9959,58264399,LX INSP - LX3664.152.463KM Pvt Acc Rd,C50,20240201,20240201,161.62,LX003664,LX3664.152.464KM Private Access Road,Private LX,Oaky Creek
9960,58264400,LX INSP - LX3665.152.820KM Pvt Acc Rd,C50,20240201,20240201,484.92,LX003665,LX3665.152.852KM Private Access Road,Private LX,Oaky Creek
9961,58264398,LX INSP - LX3663.149.248KM PvtCattlXing,C50,20240201,20240201,161.62,LX003663,LX3663.149.248KM Private Cattle Crossing,Private LX,Oaky Creek
9962,57087709,RA MR REMOVE TREES 588.000-588.800KM,C44,20240201,20240201,0.0,,,,
9963,50424519,FY24 Visionstream Support Moura,T10,20240201,20240201,0.0,,,,
9964,57084077,Grantleigh Yard - Tunnel Up - C19,C19,20240201,20240201,10996.36,,,,
9965,50424518,FY24 Visionstream Support Blackwater,T10,20240201,20240201,5310.32,,,,
9966,58264794,PLAN PATROL 1CU - CURRAGH LINE  - 1M,C50,20240201,20240201,161.62,BW-12ML,SAGITTARIUS-CURRAGH MINE,Loading Facility,
9967,57087022,Hay Point Arr 2 - C19,C19,20240201,20240201,6948.74,GA-01BA,ARRIVAL RD HAY PT BLOOP 2,Unloading Facility,Hay Point
9968,50424516,FY24 Visionstream Support Goonyella,T10,20240201,20240201,8947.67,,,,
9969,50424517,FY24 Visionstream Support Newlands,T10,20240201,20240201,0.0,,,,
9970,600003279,PROJ 4239 Clarke 7a ADJ Diverg  C14,C14,20240201,20250126,0.0,MA-04PL,CLARKE PLOOP,Passing Loop,
9971,57084931,McN Trees L/H 81.300km - 81.320km,C44,20240201,20240201,0.0,NL-04CR,MCNAUGHTON BRANCH,Corridor Objects,
9972,58229521,MERIDIAN CANAMP RM6 2D W/INST - B Svc,T46,20240201,20240201,3327.04,ST007830-13,Moorvale Weighbridge,Electronic Weighbrid,Moorvale
9973,57087294,Hay Point Arr 2 C19,C19,20240201,20240201,7860.36,GA-01BA,ARRIVAL RD HAY PT BLOOP 2,Unloading Facility,Hay Point
9974,58250496,MERIDIAN CANAMP RM6 2D W/INST - A Svc,T46,20240201,20240202,0.0,ST007830-13,Moorvale Weighbridge,Electronic Weighbrid,Moorvale
9975,57081037,C44 WEEDSPRAY DANGERZONE CT YARD,C44,20240201,20240201,30547.05,,,,
9976,58264392,LX INSP - LX3636.136.470KM Pvt Acc Rd,C50,20240201,20240201,346.99,LX003636,LX3636.136.478KM Private Access Road,Private LX,German Creek-Oaky Creek
9977,600003323,PROJ 4238 Fry 12A Lead Exit C14,C14,20240201,20250126,0.0,MA-01ML,STH GLADSTONE-MOURA,Main Line,
9978,57086294,Signage Q 7258,C57,20240201,20240201,0.0,LX007258,LX7258.193.568KM Private Cattle Crossing,Private LX,Suttor Creek
9979,58264809,PLAN PATROL 1CO - COMALCO SPUR & LP - 1M,C50,20240201,20240201,107.81,BW-03BL,COMALCO SPUR & BLOOP,Unloading Facility,
9980,58264805,PLAN PATROL - FISHERMANS LD SPUR  - 1M,C50,20240201,20240201,53.82,BW-20ML,FISHERMAN'S LANDING SPUR,Loading Facility,
9981,58264404,LX INSP - LX3662.135.960KM Pvt Acc Rd,C50,20240201,20240201,161.62,LX003662,LX3662.135.974KM Private Access Road,Private LX,German Creek
9982,58264403,LX INSP - LX3661.134.300 Pvt Acc Rd,C50,20240201,20240201,242.45,LX003661,LX3661.134.298KM Private Access Road,Private LX,German Creek
9983,57084626,Westwood-Windah Down - C19,C19,20240201,20240201,6594.83,,,,
9984,600003322,PROJ 4238 Fry 12A Divergent C14,C14,20240201,20250126,0.0,MA-05PL,FRY PLOOP,Passing Loop,
9985,58264394,LX INSP - LX3638.137.950KM Unnamed Rd,C50,20240201,20240201,86.76,LX003638,LX3638.137.947KM Unnamed Road,Public LX,German Creek-Oaky Creek
9986,57069308,Repair/replace damaged cable pit west,T40,20240201,20240201,0.0,LX000663-02,Ken Logan Rd LX B Lights,Level Crossing,Ken Logan Rd
9987,58264396,LX INSP - LX3640.146.674KM OakyCkMnAccRd,C50,20240201,20240201,520.5,LX003640,LX3640.146.656KM Oaky Creek Mine Acc Rd,Public LX,German Creek-Oaky Creek
